"doc_id","text","vote","vote_binary","text_length"
"204_400104_1135002_RMN.txt","mr.speaker i appreciate the distinguished minority whip yielding to me. the house will convene on monday at 12 30 p.m. for morning hour and 2 p.m. for legislative business. we will consider several measures under suspension of the rules. a final list of those bills will be sent to members' offices by the end of the week. any votes called on these measures will be rolled until 6 30 p.m. on tuesday and the balance of the week the house will consider several bills under a rule h.r. 810 the stem cell research enhancement act of 2005 h.r. 2419 the","N",0,548
"204_400104_1135004_RON.txt","while it is certainly subject to change i would expect us to consider the stem cell bill on tuesday followed on tuesday by the energy and water bill. hopefully we could finish that bill by tuesday night and start the dod authorization bill on wednesday and thursday if necessary and complete the week with the military quality of life appropriations bill.","N",0,355
"204_400104_1135008_RON.txt","we are working with your side on a unanimoussconsent request to bring the bill up even without a rule. hopefully we can agree to a lengthy debate. this issue is so important for an upsandsdown vote. hopefully we could have a full and open debate on this very important issue. and it will be hopefully done under a unanimoussconsent request that will be worked out with your side probably on monday.","N",0,398
"204_400104_1135010_RON.txt","in working with the minority leader's office and your office there have been requests to accommodate some members and start this debate early in the afternoon instead of early in the morning. i would along with the unanimoussconsent request anticipate us working out an agreeable time and i would expect after discussions already being held that we would anticipate the debate to start on that bill somewhere early in the afternoon and running for the length of time agreed to by both sides.","N",0,491
"204_400104_1135014_RON.txt","we do have a very very full schedule over the next few weeks. as the gentleman knows and most of the members know the appropriations committee is trying their best to get all the appropriations bills out of the house before the july 4 break so there is very little time between now and the fourth of july to do other bills. we are considering the head start bill but we do not have any immediate plans to consider the head start bill reauthorization and hope that we can get to it as soon as possible.","N",0,501
"204_400104_1135016_RON.txt","as the gentleman knows this house passed the highway bill some weeks ago and the senate just finished the highway bill in their chamber. we will probably have to consider some type of shortsterm extension next week hopefully an agreedsto extension bill. and if the senate requests a conference next week i believe that the speaker will be prepared to appoint house conferees next week.","N",0,385
"204_400104_1135020_RON.txt","mr.speaker i would just say that the president has been criticized for not vetoing any bills over the last 4 1/2 years but it has become a tradition around here to include the president as we do legislation through the house and the senate and therefore working out any of our differences so that he would not have to veto a bill and i do not see that the highway bill is any different than anything else we have been doing for the last 4 1/2 years. so he is obviously a major player in this process. the house as","N",0,513
"204_400104_1135024_RON.txt","mr.speaker i appreciate the gentleman's yielding to me. i would just point out to the gentleman that in the good old days that he refers to yes this house had a great reputation for wanting to spend more money and those days have changed in that the president is adamant about spending and spending the right amount of money to do the job and the house has concurred in that many times and have voted in the house. and it has been a pleasure to work with the president to hold down spending and make sure that every dollar is","N",0,525
"204_400104_1200034_RON.txt","mr.speaker the issue of human cloning and embryonic stem cell research cuts to the very core of politics. and today the house will hear passionate arguments essentially about the nature and value of human life. now that debate will be among other things controversial because the proponents of embryo destruction in the name of progress believe it is not the embryo destruction its opponents oppose but rather progress itself. but it is not so and the bill before us now the stem cell therapeutic and research act proves it. this bill which provides for federal funding of research using adult","N",0,593
"204_400104_1201034_RON.txt","mr.speaker i yield 1 1/2 minutes to the gentleman from texas xz4000520 who was an ob/gyn physician for 21 years and has delivered over 3 000 babies and understands that an embryo is a stage of development.","N",0,205
"204_400104_1201080_RON.txt","mr.speaker i yield myself such time as i may consume. mr.speaker i just have to respond to the comments by the gentlewoman from colorado xz4001010. she must be reading a different bill. that is what this whole argument is about. the gentlewoman says that no federal funds can go to destroying an embryo in order to have research. she just said that. that is what this whole bill does is to allow funding of embryonic stem cell research and in order to do that research you have to destroy the embryo. in fact if the gentlewoman would like i would","N",0,546
"204_400104_1201090_RON.txt","mr.speaker i yield myself such time as i may consume. mr.speaker i just wanted to point out that it has been said that there are 100 000 embryos available for research. i guess they want to add another portion to their bill requiring parents to give their embryos up for research because at the present time there are only 2.8 percent of the parents that have allowed or have designated their embryos to be used for research. that means there are only 11 000 available for this research. mr.speaker i yield 1 minute to the gentleman from new jersey xz4003801.","N",0,559
"204_400104_1201118_RON.txt","mr.speaker i yield 2 minutes to the gentleman from louisiana xz4006360 a heart surgeon a graduate from lsu and chief resident of thoracic and cardiovascular surgery at the university of rochester in rochester new york.","N",0,218
"204_400104_1201200_RON.txt","mr.speaker i only have one more speaker before i close. so i yield mr.speaker 3 1/2 minutes to the distinguished gentleman from illinois xz4001920 who has been fighting for the culture of life his entire career. i am very honored to yield to him.","N",0,246
"204_400104_1201208_RON.txt","mr.speaker i yield myself the balance of my time. mr.speaker what we have before us today is not a debate as some have suggested between science and ideology but between aspirations and actions. both sides of this debate wish to ease human suffering. so what divides us is not our ends but the means to which we would resort to pursue those ends. that is why the castle bill must be defeated because while we are motivated by our aspirations we are defined by our actions and the federal government simply can not sanction the actions authorized and funded by","N",0,559
"204_400115_1201086_ROY.txt","mr.speaker in 1999 young tessa wick was diagnosed with juvenile diabetes. she began the laborious process which changed her life and she dedicated herself to doing everything that she possibly could to ensure that no one would have to suffer as she has. during that period of time she has worked to raise large sums of money. she has testified before the united states senate and last friday her father told me that she said to him not a lot has been accomplished yet. we have not yet found a cure. and her father said to me that we need","Y",1,537
"204_400120_1201221_DMY.txt","mr.speaker as an original cosponsor of h.r. 810 the stem cell research enhancement act of 2005 i rise in strong support of this legislation. h.r. 810 is essential legislation that will expand opportunities for scientists to treat spinal cord injuries multiple sclerosis parkinson's disease alzheimer's disease diabetes and other devastating diseases. there are ethical concerns over the use of embryonic stem cells in research and we should not treat stem cells as just another laboratory product. we must strongly prohibit unethical practices such as human cloning. and we should not allow embryos to be bought and sold. but it is","Y",1,631
"204_400122_1200028_DMY.txt","mr.speaker i thank the gentleman from ohio xz4000501 for yielding time to me. and i rise in support of h.r. 2520 the stem cell therapeutic and research act of 2005. this act combined with h.r. 810 the stem cell research enhancement act of 2005 will go a long way towards helping millions of americans who suffer from debilitating health conditions. i wholeheartedly support umbilical stem cell research but also support embryonic stem cell research. as anyone who suffers from diabetes parkinson's disease als or a host of other health problems knows one possible treatment is the use of stem cells","Y",1,598
"204_400124_1201163_DMY.txt","mr.speaker i thank the gentlewoman for yielding me time. mr.speaker i rise in support of this bill which will expand funding for embryonic stem cell research and i am proud to be an original cosponsor of it. what i would like to say today is the following scientists have informed us the professional scientists in our country not political scientists but scientists and what they have told us from their considerable work and research is that this issue represents hope. it represents hope for the cure of diseases that plague so many of our people from juvenile diabetes all the","Y",1,580
"204_400124_1201215_DMY.txt","mr.speaker today the house is considering h.r. 810 the stem cell research enhancement act of 2005 which expands funding for embryonic stem cell research. as an advocate of stem cell research i'm proud to be an original cosponsor of this legislation because i believe that this critical research can lead to cures for type 1 diabetes parkinson's disease alzheimer's disease paralysis caused by spinal cord injury and other serious health problems. over 3 000 people die every day in the united states from diseases that may some day be treatable as a result of stem cell research. now is the","Y",1,590
"204_400125_1201241_DMY.txt","mr.speaker i rise in support of h.r. 810 the stem cell research enhancement act. scientific and biomedical research and innovation has made our nation and our world a safer and healthier place. advances in medicine have made virtually obsolete killer diseases like smallpox and polio have increased life expectancy and improved the quality of life for people around the globe. from roman times around 2000 years ago to 1900 life expectancy increased from 25 to 47 years of age. however because of important discoveries and advances in medicine and medical treatments by the year 2000 life expectancy had increased to","Y",1,616
"204_400126_1201061_DMY.txt","mr.speaker i rise in support of h.r. 810 because we need to support studying every kind of stem cell from cord blood to adult to embryonic. parkinson's disease affects over 1 million americans and i am one of them. many people think that this is a disease that mostly affects older citizens. that is not true. i was diagnosed when i was in my mids40s and michael j. fox for example was much younger than that. parkinson's does not keep me from doing the things that are important to my life and my work but parkinson's does affect me every","Y",1,539
"204_400132_1200011_RON.txt","mr.speaker i thank the chairman for yielding me time. mr.speaker today we will hear some of our colleagues talk about the empty promise of embryonic stem cell research. they will argue for research that not only requires the destruction of human life but to date has also not yielded a single therapy. what we in congress should be advocating for is the continuing advancement of adult stem cell research a true scientific success story which has benefited thousands of americans already. perhaps nowhere is this success more evident than in the advancement of cordsblood stem cells. a rich source of","N",0,600
"204_400132_1201107_RON.txt","mr.speaker i thank both gentlemen for yielding me this time. the debate over embryonic stem cell research is important because there are no more important issues that we deal with in this chamber than when we debate life and death. mr.speaker as i stand here in this chamber today i am a human being. i am a man an adult man. sometime before i was a man i was a teenager. before that i was a child. and sometime before i was a child i was a toddler. and before i was a toddler i was an infant. and sometime","N",0,506
"204_400145_1201157_RON.txt","mr.speaker the seminal question that we address is should americans be using their tax dollars to fund research that kills a living human embryo ? my answer to that is an emphatic `` no.'' it is our duty to ensure that we spend our money on things that work and there are no therapies in humans that have ever successfully been carried out using embryonic stem cells. and that is really what this whole debate is about paying for what works and paying for it in a way that is consistent with the morals of our taxpayers. look even the","N",0,534
"204_400151_1184002_RON.txt","mr.speaker i thank the gentleman from maryland for yielding to me. and i think particularly at this point i wanted to interject some thoughts. first of all the gentleman from maryland xz4000170 as he pointed out just a second ago is a ph.d. physiologist who taught years ago in medical school and taught physiology but more importantly has also taught the subject matter which is difficult to understand. i know. i was there in medical school. and that is the subject of embryology. embryology. medical students get maybe in a 4syear period of time 6 months' worth of embryology and","N",0,582
"204_400151_1184006_RON.txt","mr.speaker i thank the gentleman for yielding and i thank my friend the gentleman from nebraska xz4003030 for being here with us tonight and for his very very pertinent remarks in regard to where do you draw the line as far as life. i have heard people on the other side of this argument say well we are talking about getting these stem cells and they are not really embryos they are presembryos. maybe our ph.d. physiologist knows about the definition of presembryo but i never learned that in embryology or any medical school course i took or in my","N",0,550
"204_400151_1200030_RMN.txt","mr.speaker i rise today in strong support of the gentleman from new jersey stem cell therapeutics and research act of 2005 and commend the gentleman for his courageous and principled stand for the sanctity of life. as a physician member i know that significant successes are being reported from the use of umbilical cord stem cells in the treatment of 67 diseases including sickle cell anemia leukemia osteoporosis and lymphoma. there is great promise in this research. umbilical cord stem cells unlike embryonic stem cells can be matched to a recipient by blood type gender ethnicity that results in fewer","N",0,606
"204_400151_1201165_RMN.txt","mr.speaker i thank the majority leader for yielding. mr.speaker i rise this evening in opposition strong opposition to h.r. 810 not as a physician not as an obstetriciansgynecologist but as a proslife catholic who firmly believes in the sanctity of life. i have sat here for almost 3 hours listening to every word of the debate as part of my job as a member of the rebuttal team and here is my legal pad of notes and rebuts. most of those rebuts are against people on my side of the aisle because this issue is clearly a bipartisan issue. you","N",0,542
"204_400151_1732002_RON.txt","i certainly thank the gentleman from maryland for yielding. it is indeed a pleasure to again be with him tonight madam speaker. any opportunity that i have as an original cosponsor of the gentleman from maryland's legislation h.r. 3144 is an opportunity that i gladly accept no matter what the hour. the importance of this issue really can not be overstated. i know the gentleman from maryland as he started this special order hour discussed the fact that of the soscalled throwaway embryos throwaway babies as we see it in these in vitro fertilization clinics that exist across this country","N",0,591
"204_400151_1732006_RON.txt","madam speaker i wanted to mention to the gentleman that as an ob/gyn physician of course i have had some experience with some of the processes that can occur in reproductive endocrine laboratories and the technique dealing with infertile couples and i have had a discussion with the gentleman from maryland about this. but in a situation where the couple is infertile and it is because of male infertility there is nothing wrong with the egg but there is a very very low sperm count in the male and normally it takes probably 1 000 sperm to successfully fertilize an","N",0,566
"204_400160_1200032_DMY.txt","mr.speaker i rise today to support not only h.r. 2520 but also h.r. 810 the castle/degette legislation to expand federal research for embryonic stem cells. undoubtedly each of us on this floor today has a friend family member or neighbor who could benefit from increased embryonic stem cell research whether they suffer from spinal cord injury alzheimer's ms or juvenile diabetes. as we consider both the castle/degette stem cell bill and the smith legislation on umbilical cord stem cells it is important we differentiate between the effects of these two bills. i support both of them. but one is not","Y",1,601
"204_400166_1201222_DMY.txt","mr.speaker the promise for curing a whole host of debilitating diseases is brighter than it's ever been. today congress has the opportunity to capitalize on breakthrough scientific research to help millions across our country. representatives castle and degette have crafted this bill meticulously which would allow the use of surplus embryos from in vitro fertilization treatments and require donor consent. it does not allow stem cells to be sold for profit. this legislation takes an ethical and moral approach to a challenging subject and throughout is respectful of the value of life. real political courage and leadership ss on both","Y",1,638
"204_400168_1200053_RON.txt","mr.speaker i rise in support of the legislation to help us have continued success in the funding for research for uses for adult stem cells. adult stem cells really encompass a number of different kinds. people have talked today about cord blood. they have talked about the bone marrow stem cells. a number of them have already been used clinically and with much success. i believe it is this congress's duty to help support that because certainly we will have many people who have benefited already and additional people in the future who can benefit from this kind of research.","N",0,579
"204_400168_1201111_RON.txt","mr.speaker i thank the majority leader for yielding me this time and i am rising in opposition to the legislation that would fund the destruction of embryos in order to take the stem cells for research. there are a number of reasons that i oppose the bill. the very first one though is one of the statements we keep hearing over and over again from those who support the bill and that is that these embryos would just be discarded. this morning i met several families parents with young children who are here in washington. these children were just like","N",0,553
"204_400184_1194001_DMY.txt","mr.speaker we will be hearing a great deal today about the humane and helpful and hopeful research of embryonic stem cells. this is an advance similar to advances in past years of blood transfusions and organ transplants. and to be fair some patients do not want to take part in blood transfusions and organ transplants for personal reasons. however for most americans embryonic stem cell research falls well within public ethical standards. it is something that we should be supporting. we will hear from some today that cord blood and adult stem cells hold promise. not nearly so much promise","Y",1,594
"204_400184_1201167_DMY.txt","mr.speaker i thank the gentlewoman for yielding me time. mr.speaker i am proud to represent new jersey one of the few states that devotes its own resources to embryonic stem cell research. to help us understand this humane line of research let us look at in vitro fertilization. several decades ago many people raised concerns about this procedure everywhere there were attacks using the term `` test tube babies.'' but today there are 400 000 young people who are the products of in vitro fertilization and in every case there are eggs fertilized eggs that were not brought to fullsterm","Y",1,587
"204_400185_1201236_DMY.txt","mr.speaker i rise today in strong support of the bipartisan stem cell research enhancement act h.r. 810 legislation that will dramatically expand the number of stem cell lines available for federally funded research. this bill will allow scientists to more effectively pursue cures and therapies for a wide array of lifesthreatening illnesses and disabilities affecting millions of americans. earlier today the house passed a related but very different bill the stem cell therapeutic and research act h.r. 2520. this legislation will create a new federal program to collect and store umbilicalscordsblood stem cells for research purposes. i support the additional","Y",1,663
"204_400189_1135003_DOY.txt","i thank the leader for that information. if i could go through a couple of these bills. the defense authorization bill mr.leader do you expect at this point in time to have that on a particular day of the week ? do we know when that will be ?","Y",1,242
"204_400189_1135009_DOY.txt","i thank the leader. i know that our leader and your office are working on that unanimous consent and the parameters of the consideration of as you point out a very very important bill. there are obviously different points of view on the legislation. i know we are going to be meeting monday night and going to come in early tuesday. would you have a thought as to when because of the importance of this bill our members want to be sure that they are here as i am sure yours do as well what time of day you would","Y",1,511
"204_400189_1135011_DOY.txt","i thank the leader for that information and appreciate his working with leader pelosi in determining that because this is important. i think all members will want to make sure that that time frame in which it will be considered they will be available to be on the floor or be watching the floor debate with the ability to come to the floor to offer their thoughts. i thank the gentleman for that information.","Y",1,408
"204_400189_1135013_DOY.txt","i thank the leader for that observation. the happy circumstance is we both certainly agree on this procedure that it needs to have a thorough airing and debate and discussion. there are strong views on either side of this issue and quite obviously the consequences of this bill are very substantial. whether it passes or whether it fails the consequences are substantial. so we appreciate the fact that there will be significant time to discuss and debate this issue. mr.leader i have two items left. the head start reauthorization has now as you know been marked up by the committee.","Y",1,584
"204_400189_1135015_DOY.txt","i thank the gentleman and would hope that we could try to move that as quickly as possible. obviously people will want to be planning for the next school year and next head start year. lastly mr.leader the highway bill. as we know the highway bill is now more than 2 years overdue in terms of reauthorization has been sitting for some period of time. the senate has now passed that bill. can you tell us when we might appoint conferees for the highway conference ?","Y",1,464
"204_400189_1135017_DOY.txt","i thank the leader for that observation and hopefully we can in fact move on that. we not only passed it last week but we passed it a number of times before that. mr.leader i would simply observe on our side and frankly on your side that the senate number is a number that i think our committee certainly and this house could well approve. i know the president does not like that number but very frankly as the gentleman knows our own committee almost unanimously on voice vote passed out an authorization figure at i think 375 so $","Y",1,532
"204_400189_1135021_DOY.txt","mr.speaker reclaiming my time i recall that democrats when they were in charge had a slightly different perspective believing we were a cosequal branch of the government. we would adopt our policies based upon what we believed to be in the best interests of this country and that the president as a cosequal branch of the government would make his determination and if we disagreed we would override his veto. as a matter of fact i voted to override a number of vetoes that the previous democratic president disagreed with us on. the gentleman is right. we do not seem","Y",1,568
"204_400189_1135029_DOY.txt","mr.speaker i have been here for some period of time as the leader knows and the only bill that ronald reagan vetoed that was overridden by the congress was a bill in which he said we did not spend enough money in 1983. he vetoed it because we did not spend enough money.","Y",1,270
"204_400189_1201049_DOY.txt","mr.speaker i thank the gentlewoman for yielding and want to congratulate the gentleman from delaware xz4000700 and the gentlewoman from colorado xz4001010 for her leadership and his leadership on this bill. this is i think one of the most important bills that we will consider for the welfare of people not only in this country but throughout the world. mr.speaker let us be very clear about what this bipartisan moderate bill would do and not do. this legislation which has 200splus cosponsors from both sides of the aisle would not permit federal funding for cloning it would not permit federal","Y",1,596
"204_400192_1201201_RON.txt","mr.speaker the reason this vote is so important is simply because the embryo is human life. it is not animal it is not vegetable it is not mineral but a tiny microscopic beginning of a human life. everyone in this room was an embryo at one time. i myself am a 192smonthsold embryo. the question we face is how much respect is due to this tiny little microscopic human life. if we are truly proslife we should protect it rather than treat it as a thing to be experimented with. lincoln asked a very haunting question at a small military","N",0,535
"204_400193_1201149_DOY.txt","mr.speaker i come to speak for life life for people with diabetes life for people with parkinson's life for people with damaged hearts. what possible benefit is it for life to discard these cells without allowing them to be used to bring life to save life to preserve life ? if these cells have any future it is through curing disease. if members wish to give them life then let them give life to others. this is their only hope and it is our best hope. dr. connie davis the medical director of university of washington's kidney and kidneyspancreas transplant","Y",1,559
"204_400195_1201240_DOY.txt","mr.speaker i rise today in strong support of this important bill. i have met with constituents with afflictions such as alzheimer's disease parkinson's disease childhood leukemia heart disease lou gehrig's disease diabetes several cancers spinal cord injuries and other diseases disorders and injuries. embryonic stem cell research offers them hope. i have also met with an amazing young woman named brooke ellison from long island. in 1990 when she was eleven years old brooke was hit by a car which left her paralyzed from the neck down. even with this hardship she graduated from harvard university in 2000 harvard's kennedy","Y",1,627
"204_400199_1200017_DOY.txt","mr.speaker i thank the ranking member for yielding me this time. let me thank the sponsors of this legislation the gentleman from new jersey xz4003801 the gentleman from texas xz4000180 the gentleman from alabama xz4000921 and of course the gentlewoman from colorado xz4001010 and the gentleman from delaware xz4000700 for the second bill the bills being h.r. 810 and h.r. 2520. let me just say that separating these two legislative initiatives would be like separating the flag from the pledge of allegiance. it is appropriate to have a marriage today of two very vital and important legislative initiatives one dealing","Y",1,620
"204_400199_1201205_DMY.txt","mr.speaker i make a simple plea to save lives by supporting h.r. 810 the degette/castle bill and to help americans who are suffering. i ask for a `` yes'' vote on h.r. 810 simply to save lives. mr.speaker i rise today in support of h.r. 810 the `` stem cell research enhancement act of 2005.'' as a supporter of the bill i would argue that it is necessary to expand the number of stem cell lines that can be used in federally funded research in order to accelerate scientific progress toward the cures and treatments for a wide variety of","Y",1,538
"204_400205_1201177_ROY.txt","mr.speaker i thank the gentleman for yielding me this time. i rise in strong support of the legislation before us which i consider to be extremely important. it builds on the president's policy by merely allowing the use of embryonic stem cells created for fertility purposes to be donated with permission but without payment by the woman for research research to cure some of the terrible diseases that plague our lives. these free citizens would simply exercise their right and their conscience in donating embryos that would otherwise be discarded destroyed as waste. i believe we have a moral responsibility","Y",1,611
"204_400208_1200040_DOY.txt","mr.speaker i rise today to lend my voice to the stem cell research debate. as a cossponsor of h.r. 810 i hope we can expand our scope and benefit of existing stem cell lines. h.r. 810 represents another step forward in our battle against diseases and illnesses which we have spent billions of dollars trying to research treat and cure. as the premier medical research nation we must allow our researchers and doctors to remain at the top of their fields of research both internationally and nationally. we must support our research institutions as they embark on the ethical expert","Y",1,581
"204_400211_1201038_DON.txt","mr.speaker i thank the gentleman for yielding me this time. today we in the congress are debating the essence of human life the creation of life and the destruction of life. we are debating how one's family's life code their dna is propagated and bequeathed to the next generation. each human life begins as an embryo. what concerns me as someone who cherishes life and is a strong supporter of medical research for epilepsy for diabetes for spinal cord injury for alzheimer's for so many debilitating diseases is that this bill seems to be on a very fast track. it","N",0,565
"204_400217_1200036_DMY.txt","mr.speaker i am a strong supporter of stem cell research. it saves lives it prolongs life and it helps unhealthy people remain existent on this earth. i am a diabetic myself and for the last decade i have been working with stem cell research in my own district. the karmanos cancer institute world renowned in our community and in michigan and part of the former detroit medical center is a leader in research. this bill deals with cord research umbilical cord research not controversial. medical professionals and others support umbilical cord research. umbilical cord research is the cord that is","Y",1,598
"204_400218_1201088_DOY.txt","mr.speaker i rise in strong support of this legislation. and just to be clear once again during this debate this bill limits the use of only those embryos that will be discarded or destroyed from in vitro fertilization clinics with the consent of the donors. i rise in support of this legislation not because it promises cures for diabetes parkinson's spinal cord injuries alzheimer's but because it gives us yet another opportunity to discover cures for these ailments. adult stem cell research yes let us do it. cord blood research absolutely. but let us also allow the federal government to","Y",1,593
"204_400218_1201233_DMY.txt","mr.speaker i rise today in strong support of h.r. 810 the stem cell research enhancement act of 2005. this bill would expand the current federal policy on embryonic stem cell research by allowing federally funded research on stem cell lines derived after august 9 2001 while implementing strong ethical guidelines to ensure federal oversight of the research. most of the scientific community believes that for the full potential of embryonic stem cell research to be reached the number of cell lines readily available to scientists must increase. just last month a number of nih directors testified before the senate appropriations","Y",1,631
"204_400220_1201026_RON.txt","mr.speaker i thank the leader for yielding me this time. i ask myself this question if we are going to deal with this debate on embryonic stem cell research what are the ethics of this ? one can go to google and do a google search on permissible medical experiments. and i did that and i found that there is a list of 10 things that have to be qualifiers for permissible medical experiments on human beings. one is the subject must be a volunteer. the second one is there must be no alternative. the third one is results of","N",0,523
"204_400222_1201121_ROY.txt","mr.speaker today the political center will hold with nancy reagan and this congress will stand for yankee ingenuity and stem cell research. our constitution stands at its heart for the principle of the dignity of every individual and this idea is certainly central to our government and people. but there is a key american principle at the heart of our people that predates the constitution. nearly all of us are the sons and daughters of people who took risks to come to build a new life in a new world. if there is one american character that totally distinguishes us","Y",1,569
"204_400226_1201199_RMY.txt","mr.speaker i do rise today in strong support of h.r. 810. over the past two decades threesquarters of the scientists who have won the nobel prize in medicine have studied or taught in the united states. and this is not a coincidence. our nation has created an environment that values innovation and discovery especially in biological sciences. h.r. 810 will help america continue to lead in this crucial field. of course there is more at stake in this debate than america's global standing. stem cell research holds extraordinary potential to save lives and alleviate human suffering. i had a father","Y",1,599
"204_400227_1201228_DMY.txt","mr.speaker i support h.r. 810 the stem cell research enhancement act of 2005. h.r. 810 is the safest most ethically and morally sound way to proceed with this potentially lifessaving scientific advancement. this debate is not about whether or not embryonic stem cell research should occur. the administration is not stopping private embryonic stem cell research. it just opposes the expansion of public stem cell research. the private sector is not restricted from such research. the private sector currently uses frozen embryos which would otherwise be discarded. corporate entities already have access to 125 new and better embryonic stem cell","Y",1,645
"204_400230_1201009_DMY.txt","mr.speaker i rise in strong support of h.r. 810 and i want to acknowledge the bipartisan effort that has gone into this legislation and the incredible grass roots movement that has built support for this groundbreaking medical research. it has been inspirational to see so many members putting aside politics and partisanship to address this issue which affects the lives of millions of americans. mr.speaker i am one of those americans. at age 16 i was an explorer scout in my hometown police station. one afternoon in the police locker room a gun accidentally discharged. the bullet severed my spinal","Y",1,602
"204_400233_1201219_DMY.txt","mr.speaker i rise today in support of h.r. 810 the stem cell research enhancement act and h.r. 2520 the stem cell therapeutic and research act that we debated earlier today. both bills would expand stem cell research which holds tremendous promise to curing and treating some of the most devastating diseases and conditions facing americans today. this issue is about medical research coupled with high ethical standards and providing hope to those most in need ss it should have no role in any party's political agenda. in 2001 president bush announced that for the first time federal funds could be","Y",1,600
"204_400236_1201045_ROY.txt","mr.speaker we do not know yet but the possibility is very real that stem cell research may be the greatest breakthrough in the history of science. there are deep and profound moral and philosophic issues surrounding the research but our government should be very cautious about coming down on the wrong side of science especially when the scientific endeavor is designed to lengthen and ennoble life. it has been suggested here today that no breakthrough therapies have yet been developed with stem cell research. this is simply not the case. using for example the microenvironment of human embryonic stem cells","Y",1,611
"204_400237_1201217_DMY.txt","mr.speaker as an original cossponsor of h.r. 810 i rise in support of the stem cell research enhancement act. i want to applaud my colleagues rep. castle and rep. degette for working together to introduce this common sense bispartisan measure. mr.speaker we know that our population is aging. debilitating chronic diseases like cancer parkinson's alzheimer's and diabetes are becoming far more common. diabetes in particular is a huge problem and like many other diseases minority communities are disproportionately affected by it. in my district in alameda county approximately 13.4 percent of african americans have been diagnosed with diabetes compared to","Y",1,658
"204_400238_1201242_DOY.txt","mr.speaker i rise in support of the stem cell research enhancement act. the american people need and want a carefully crafted stem cell research policy that allows us to seek scientific breakthroughs. we do not have such a policy today. the stem cell policy established by president bush is severely restrictive and arbitrary. the national institutes of health has reported that of the 78 stem cell lines promised by president bush only 22 lines meet the president's criteria for use. a number of those lines have developed genetic mutations which will make research on them useless. the vast majority of","Y",1,604
"204_400245_1204001_DMY.txt","mr.speaker i support h.r. 810 the stem cell research enhancement act. stem cell research holds the potential to improve the lives of millions of americans suffering from diseases like cancer heart disease and diabetes. i believe we should do all we can to support this research and it is why i am so frustrated at the bush administration's attempts to stop it. nih said that u.s. scientists are falling behind because of the bush 2001 limitations on stem cell research. elizabeth nable of the national heart lung and blood institute said `` because u.s. researchers who depend on federal funds","Y",1,593
"204_400246_1201079_DMY.txt","mr.speaker i am proud to be a cosponsor of h.r. 810 and i rise in strong support of this critical legislation. my colleagues what an extraordinary moment we have before us. embryonic stem cells have the potential not just to treat some of the most devastating diseases and conditions but to actually cure them. at issue here is the fundamental value of saving lives a value that we all share regardless of race culture or religion. but this promise exists only if researchers have access to the science that holds the most potential and are free to explore with appropriate","Y",1,573
"204_400251_1201109_DMY.txt","mr.speaker i have never seen such a wellsattended debate which shows the importance of this issue and i rise today on behalf of my father who died of parkinson's disease. i also rise today on behalf of the millions of americans like me who have watched their loved ones battle the ravages of some dreaded disease. i ask my colleagues how many more lives must be ended or ravaged until our government gives researchers the wherewithal to simply do their jobs ? although there are no guarantees many scientists have told me that embryonic stem cell research offers the best","Y",1,571
"204_400253_1201126_DOY.txt","mr.speaker twelve million baby boomers will have alzheimer's. three million baby boomers will suffer from parkinson's disease. juvenile diabetes lou gehrig's disease spinal cord injuries will wreak havoc on the daily lives of millions of american families. these diseases are going to bankrupt the health care system of our country unless we take action. today we can take dramatic action a step to deal with this looming crisis. president bush has threatened to use his first veto to prevent scientists from using federal funds to search for these cures. this is wrong. stem cell research is the light of life","Y",1,610
"204_400262_1201147_DOY.txt","mr.speaker while europe and singapore and california and korea are moving forward in an effort to relieve human suffering the united states congress 435 theologians have gathered here to decide a values decision. we have no guidance. there was no in vitro fertilization or stem cell research when jesus walked on the earth. we are left to make the decision on our own. the decision comes down to this a man and woman come in to a physician. he presents some semen. she presents some eggs. they put them in a jar or they put them in a petri plate","Y",1,545
"204_400263_1201226_DMY.txt","mr.speaker i am pleased to support h.r. 810 the stem cell research enhancement act of 2005. this legislation takes the critical first step in expanding the number of stem cell lines that are eligible for federally funded research. for years the united states has been the preeminent world leader in the field of biotechnology. we have made extraordinary advancements in the treatment management and prevention of a wide range of disabilities. it's nearly impossible to read a newspaper without hearing of some new breakthrough ss drug cocktails for aids patients gene therapy treatments new medical devices. these advancements are cause","Y",1,636
"204_400269_1201216_DMY.txt","mr.speaker i rise in support of h.r. 810 the stem cell research enhancement act to put science and compassion ahead of ideology and fear. the promise of embryonic stem cells is that they alone have the potential to develop into any kind of body tissue including blood brain muscle organ or nerve tissue. scientists believe that this unique ability might lead to breakthroughs in a number of illnesses that are now untreatable. over 100 million americans suffer from diseases and conditions that may one day be treated using stem cell therapies including alzheimer's parkinson's juvenile diabetes lou gehrig's disease severe","Y",1,623
"204_400283_1201229_DMY.txt","mr.speaker i rise in very strong support of the stem cell research enhancement act which will expand the federal policy and implement stricter ethical guidelines for this research. embryonic stem cell research is necessary in discovering the causes of a myriad of genetic diseases to testing new drug therapies more efficiently on laboratory tissue instead of human volunteers and to staving off the ravages of disease with the regeneration of our bodies' essential organs. president george w. bush's policy on stem cell research limits federal funding only to embryonic stem cell lines that were derived by august 9 2001 the","Y",1,625
