doc_id,vote_binary,text
506_400122_2390017_DON.txt,0,mr chairman old saying south will rise well bill us today proof era big government come let no mistake made support bill can not claim dedicated fiscal responsibility smaller government bill blows another hole federal deficit oppose sham overhaul endangered species act enacted landmark legislation hugely successful saving many species becoming extinct important conservation tool endangered
506_400125_2390022_DMN.txt,0,mr chairman today rise opposition threatened endangered species recovery act constitution charged securing country blessings not posterity bill turns back posterity endangered species act model protection preservation endangered species since legislation first passed many species country brink extinction many severe decline esa essential safeguard natural resources ensure biodiversity critical
506_400129_2389041_DON.txt,0,mr chairman thank gentleman yielding time rise member probably affected law anybody else united states congress probably represent critical habitat coastal counties monterey bay anybody big sur carmel pebble beach santa cruz region critical habitat made us lot money watchable wildlife watchable wildlife largest business fastestsgrowing business united states sports country watchable wildlife exceeds bill undermines greatest
506_400134_2389029_ROY.txt,1,mr chairman thank gentleman yielding time appreciate chairman efforts reach across aisle produce true bipartisan bill thank gentleman california working colleagues served committee resources know truly bipartisan bill gentleman west virginia mentioned everybody can find example current esa whack uses excuse not move forward bill reforms
506_400144_2390092_ROY.txt,1,mr chairman appreciate opportunity stand strong opposition substitute strong support underlying bill unfortunately may not able stay vote fires district neighborhood evacuated
506_400149_2385015_RON.txt,0,mr speaker thank gentleman yielding time mr speaker strong support rule also want compliment chairman committee resources congress seven terms worked hard things believes relentlessly patient deal number issues affected district western areas united states presented us today bill will reform refine reauthorize endangered species act now
506_400149_2389053_RON.txt,0,mr chairman thank gentleman yielding time come rural area two major industries district agriculture fishing know landscape people cooperate present esa maybe east coast present esa bill working fine know need tweak not work way place urge colleagues support substitute reasons substitute specific criteria science laid
506_400149_2390067_RON.txt,0,mr chairman think sense past clutter people articulating emotional feelings bill set aside years ago understanding members congress government can restore prodigious bounty god creation understand nature design use intelligence understand facts behind nature sustains well real world well actually real world nature reality human condition lot
506_400154_2389005_RMY.txt,1,mr chairman rise support threatened endangered species recovery act congratulate gentleman california gentleman california outstanding work legislation legislation will reform endangered species act real species recovery can achieved minimizing conflict landowners businesses public land managers communities particularly farmers ranchers america committee represents since gentleman california introduced bill heard groups sides issue recite statistics intent
506_400158_2390011_ROY.txt,1,mr chairman thank chairman yielding time speak issue important constituents endangered species act plays prominent role state missouri endangered threatened species located within borders nine district mr chairman esa broken needs fixed last years less percent listed species removed removed poor data thought intent esa recover
506_400162_2388017_DMN.txt,0,mr chairman today rise opposition rachel carson book silent spring documented harmful effects ddt pesticides songbirds prompted ban ddt passage original endangered species act ban ddt epa said posed unacceptable risks environment human health saved bald eagle countless species going extinct today considering bill usher another silent spring eliminating oversight registration pesticides harm wildlife people
506_400171_2385002_ROY.txt,1,mr speaker purpose debate yield customary minutes gentleman massachusetts pending yield time may consume consideration resolution time yielded purpose debate
506_400171_2385030_ROY.txt,1,mr speaker pleased yield minutes gentleman california chairman committee resources author bill somebody worked extremely hard least years
506_400171_2385035_ROY.txt,1,mr speaker yield balance time mr speaker lot rhetoric thus far rule suspect will lot rhetoric debate bill one underlying thread needs mentioned mentioned gentleman utah gentleman california gentleman maryland endangered species act needs updated came years ago one big issues important
506_400174_2390021_RMY.txt,1,mr chairman rise support legislation offered gentleman california like give example bill needed seven years ago fish wildlife service contacted office state going list preble meadow jumping mouse threatened species even surprise state local authorities known mouse might listed years first even seem like much problem mouse nocturnal animal dwelt within
506_400176_2385019_ROY.txt,1,mr speaker rise today support rule strong support underlying bill endangered species act law good intentions spun wildly control tragic consequences average americans northern california district represent ground zero worst examples human impacts law gone awry community family farmers klamath basin northern california southern oregon entire water supply shut off prevent perceived threat two species listed
506_400176_2388009_ROY.txt,1,first let say gentleman appreciative efforts make esa better law mr chairman understanding legislation provide president authority waive expedite provision act event major national disaster also understand legislation require secretary develop regulations establishing procedures expedited application waiver act agency actions undertaken address threats human health safety
506_400176_2388011_ROY.txt,1,thank chairman know mr chairman terrible situation occurred district northern california several years ago levee protects one communities represent deteriorated point corps engineers predicted degraded levee without repair presented threat human life regrettably repairs levee unable proceed timely manner due lengthy consultation process even though serious warning issued corps sure chairman heard similar examples
506_400176_2388013_ROY.txt,1,mr chairman understanding secretary currently place emergency regulations allow expedited consultation event immediate threat public safety example floodwaters rising feet perhaps even inches away breaking breaching levee chairman understanding intent legislation require development additional regulations allow secretary expedite application act agency actions necessary address threats human health safety
506_400176_2388015_ROY.txt,1,mr chairman thank gentleman clarification mr chairman want commend gentleman leadership years work invested making endangered species act responsive effective law
506_400184_2390027_DON.txt,0,mr chairman rise today express strong opposition threatened endangered species recovery act despite deceptive title bill measure designed weaken protections secured landmark endangered species act scientists uncertain exact rate extinction estimate probably thousands times greater rate prior human civilization congress enacted esa address problem species extinction esa comprehensive legal measure used identify protect species determined
506_400189_2390080_DON.txt,0,mr chairman thank gentleman yielding time time insufficient not explain position also time consideration bill insufficient thirtystwo years ago passed bill republican president richard nixon signed protect conserve species danger extinction unfortunately though underlying bill faststracked since introduction substantially undermine endangered species act example bill undermine ability responsible federal agencies ably perform oversight roles
506_400193_2385021_DON.txt,0,mr speaker like address comments members serious concerns endangered species act frustrations citizens application still believe workable act want suggest voting bipartisan substitute no pombo bill will really satisfy needs five reasons reason number one substitute bill will make significant change reduce amount frustration landowners feel moving listing process habitat time listing
506_400193_2390110_DON.txt,0,mr chairman possible reason taxpayers pay three four times protection endangered species bill written taxpayer pay landowner privileges not building casino landowner sell brother taxpayer pay brother second time project brother sell cousin taxpayer pay third time casino failure drafting reject bill
506_400204_2390020_DMN.txt,0,mr chairman rise today request name removed cosponsor threatened endangered species recovery act species conservation essential tenet effort promote maintain healthy environment although agree congressman pombo initiative principle reviewing legislation closely came conclusion bill jeopardize critical habitat protections endangered plants animals need survive recover populations little protect planet threatened wildlife senior member house
506_400218_2389049_DON.txt,0,mr chairman appreciate approach committee taking trying revamp revise endangered species act vitally important successful act throughout recent decades wide agreement house floor amended tweaked improved light past experience modern times need responsibly believe responsible approach better reflected substitute offered today unlike chamber believe endangered species act
506_400218_2390118_DMN.txt,0,mr chairman endangered species act remains enduring testament importance american people place preserving plant animal species future generations sentiment reflected president richard nixon words signing act december said nothing priceless worthy preservation rich array animal life country blessed manysfaceted treasure value scholars scientists nature lovers alike forms vital part heritage share americans
506_400222_2390102_RON.txt,0,mr chairman respectfully disagree minority leader bill not republicans versus democrats largely east versus west western democrats supporting underlying bill eastern republicans opposing quote house republican majority committee budget warned underlying legislation creates new entitlement program spring moderates republican tuesday group conservatives republican study committee worked together put forward budget reforms end deficit spending heart reform prohibition new entitlement spending entitlement spending
506_400227_2389027_DON.txt,0,mr chairman thank gentleman yielding time rise opposition threatening endangered species recovering act legislation many us know will nothing improve ability help species recover matter fact legislation will repeal endangered species act provisions protect threatened endangered plants wildlife harmful impact pesticides let us focus moment every schoolchild america aware pesticides threatening birds national symbol bald eagle threatened
506_400263_2385008_DON.txt,0,mr speaker appreciate comments colleague committee rules gentleman utah uses statistics selectively let cite important statistic species currently protected act still us nine declared extinct astonishing success rate percent successful act will also provide record article appeared salt lake tribune ben long contributor writers range
506_400263_2385034_DON.txt,0,mr speaker yield balance time mr speaker urge colleagues first vote no rule also urge vote no underlying bill appreciate work gentleman california others put bill bottom line underlying bill eliminates habitat protections abandons commitment recovery endangered species repeals protection hazardous pesticides politicizes scientific decisionsmaking eliminates vital checksandsbalance consultation requires fish wildlife
506_400278_2390056_DON.txt,0,mr chairman thank gentleman yielding time just want say gentleman talks taking not legislation happen landowner proposes use property use ruled taking landowner gets compensated landowner not show go city zoning go county zoning get permits build houses whatever else wants
506_400283_2389055_DON.txt,0,mr chairman thank ranking member friend yielding time shortsighted men greed selfishness will permitted rob country half charm reckless extermination useful beautiful wild things said republican president theodore roosevelt almost years ago relevant remarks today can not find way live harmony conserve natural resources sustainable way humans may doomed extinction endangered species act litmus test degree
506_400303_2389051_RMY.txt,1,mr chairman serve rural district lot landowners currently landowner endangered species land often sees species threat survival not good species certainly not good landowner not working largely adversarial provides incentives landowners preserve endangered species will help species will help people well miles central platte river nebraska designated critical habitat whooping cranes
506_400313_2389023_ROY.txt,1,mr chairman endangered species act broken needs fixed not words words city counselor santa barbara california hearing endangered species last year described california greenest state santa barbara greenest cities california greenest green said endangered species act blocking people making additions onto homes keeping beach closed stopping development town tired
506_400314_2390094_DON.txt,0,mr chairman thank gentleman yielding time thank extraordinary leadership behalf american people terms air breathe water drink protecting god beautiful gift us beautiful legacy environment commend ranking member gentleman west virginia leadership well champion well area mr chairman rise opposition legislation critically undermine protections nation endangered species support bipartisan
506_400322_2385031_ROY.txt,1,mr speaker thank gentleman yielding time first want thank major coauthor bill gentleman california working bipartisan way last several months craft bipartisan solution problems got endangered species act also like thank gentleman west virginia ranking member committee work put staff put particularly jim zoia yeoman work putting
506_400322_2388001_ROY.txt,1,mr chairman yield time may consume bring today endangered species reform act purpose trying deal real issues real problems developed last years one goes back reads original endangered species act becomes difficult critical specific language purpose endangered species act first prevent species becoming extinct importantly recover
506_400322_2388012_ROY.txt,1,mr chairman certainly well aware situation gentleman speaking member congress time levee broke tried point help gentleman take care problem broke
506_400322_2388018_ROY.txt,1,mr chairman move committee now rise motion agreed accordingly committee rose speaker pro tempore assumed chair mr sweeney chairman committee whole house state union reported committee consideration bill amend reauthorize endangered species act provide greater results conserving recovering listed species purposes come no resolution thereon
506_400322_2390036_ROY.txt,1,mr chairman yield time may consume look forward gentleman opposition highway bill new purchases land wildlife refuge system park system thing spend money sees big giveaway big government giveaway system underlying bill step take habitat private property owner tell restrict tell can not use part property set
506_400322_2390040_ROY.txt,1,mr chairman reclaiming time provision not contract america nobody seems constrained truth brandsnew way dealing compensating property owners whose land taken cbo scored million brandsnew way dealing real problem assuring kind protection property owners property owners mr chairman just couple weeks ago supreme court came decision congress stood said can not use eminent
506_400322_2390044_ROY.txt,1,mr chairman reclaiming time not constitution says constitution says shall private property taken public use without just compensation says not say government can step take percent value okay not say can take away percent value okay gentleman going oppose highway bill compensate people take land away highway even though not take percent
506_400322_2390048_ROY.txt,1,mr chairman yield seconds say another area guys just not consistent one comes beats us spending much money massive increase spending bill somebody else comes says not fully fund endangered species bill either spend much not spend enough can not ways either spend much not spend enough can not keep coming trying
506_400322_2390051_ROY.txt,1,mr chairman yield balance time mr chairman say friend west virginia appreciate work staff put bill important thing us go think produced good bill end know issues underlying bill disagree probably always will will tell gentleman continue work forward will continue work gentleman bill moves
506_400322_2390116_ROY.txt,1,mr chairman yield balance time well george come long ways come long ways know working since got first started heard nothing wrong act little bit money not solve today everybody saying problems law fix come long ways attacked spending money act
506_400331_2388016_DON.txt,0,mr chairman yield seconds mr chairman response last colloquy just took place two gentlemen california regard emergency powers granted president waive provisions endangered species act just wanted respond endangered species act not get way manner whatsoever recovery efforts response hurricanes katrina rita whatever provisions needed waived waived current law without additional authority needed president just wanted make
506_400331_2389014_DON.txt,0,mr chairman yield minutes distinguished gentleman michigan dean house well father endangered species act ranking member house committee energy commerce
506_400331_2389020_DON.txt,0,mr chairman yield time may consume mr chairman probably not member body can not get tell horror story current administration endangered species act agree need reform change previous gentleman not speaking legislation whatsoever take note referred cost hospital district pay enormous costs important realize anytime allow species go extinct lose enormous potential
506_400331_2390052_DON.txt,0,mr chairman yield time may consume mr chairman say chairman appreciate concluding comments said along negotiated good faith want continue relationship maybe can still work bill together hope can will see process goes forward mr chairman much time left
506_400335_2388004_ROY.txt,1,mr chairman want thank gentleman california keeping issue front burner come learn time congress people support reform long not change anything find endangered species reform thought given great honor first got year gentleman alaska committee resources put study group talk endangered species act try finally get off dime
506_400381_2390029_RMY.txt,1,mr chairman rise support reform endangered species act much needed law adversely affected thousands farmers ranchers homeowners whose private property taken without compensation percent endangered plant animal species found private property balance rights property owners conservation will allow secretary interior compensate private property owners fair market value loss use property secretary concludes use property
506_400387_2390023_DMN.txt,0,mr chairman rise today opposition threatened endangered species recovery act republican majority already dismantled nearly every government program people now appears moving species constantly preach god creations precious yet showing hypocrisy careless lives god creatures perhaps endangered species persistent vegetative state republicans come rushing aid perhaps scientists concede plants animals fashioned
506_400396_2390069_DMN.txt,0,mr chairman thank good friend california yielding time join offering substitute bill considering today will make less likely threatened endangered species will recover today can support bipartisan substitute will update improve endangered species act reject notion mr chairman can not preserve natural environment future generations supporting strong economic growth substitute gives private property owners opportunity protect species land ensuring
506_400419_2390014_ROY.txt,1,mr chairman heard theodore roosevelt indeed years ago year theodore roosevelt created great forest reserves also created klamath wildlife refuge created forest reserves future home building needs country water read statements course nature well created wildlife refuge klamath basin ensure healthy wildlife populations generations come indeed wildlife refuge home greatest concentration bald eagles united states lower
506_400419_2390112_ROY.txt,1,mr chairman first respond colleague washington simple deed restriction takes care not go pay pay pay pay put deed cut deal pay fair just compensation taking somebody property stupid deed restriction carries property let talk couple differences two plans support underlying
506_400423_2389003_DMN.txt,0,mr chairman must protect can never get back not protecting wildlife defending citizens well stringent regulations endangered species act benefited many species great country national symbol bald eagle one profound stories recovery progress american alligator peregrine falcon california condor examples species benefited provisions bill according united states fish wildlife service nearly half species
506_400436_2385013_DON.txt,0,mr speaker bill represents new low wasteful drilling arctic dismantling clean air act bad enough now republican majority wants weaken endangered species act weaken handing subsidies oil gas companies land speculators not killing endangered species meaning taxpayers will giving money land developers simply following law taking risk making big investment land can sell higher price next will taxpayers asked foot bill
506_400443_2389031_DOY.txt,1,mr chairman thank gentleman california yielding time wish engage chairman committee resources colloquy many years mr chairman army corps engineers engaged river management practices harmed several species native wildlife live near missouri river undermine economic livelihood many communities along upper missouri river basin state others upper reaches basin repeatedly endeavored influence decisions corps makes critical river management
506_400443_2389035_DOY.txt,1,mr chairman thank gentleman recognizing concern clarifying intent bill satisfied bill will not weaken interagency consultation requirement appreciate consideration
506_400645_2389025_DOY.txt,1,mr chairman rise today support important important reform legislation issue important many constituents district know challenge face reforming esa create balance important goal conservation preservation nation species making sure property owners businesses workers communities not suffer unnecessarily efforts current structure endangered species act two goals unfortunately odds barrier
599_400100_2990012_DON.txt,0,mr speaker thank gentlemen yielding time despite member florida said like speak issue said days matter guess congress assembled behalf american people administration will borrow billion day every day days will billion deeper debt month today open rule well perhaps make real cuts
599_400170_2990004_DON.txt,0,mr speaker yield time may consume mr speaker thank friend florida yielding time also thank bringing real florida orange juice rules meeting morning oppose closed rule mr speaker underlying legislation mr speaker wondered earlier morning rules committee majority members passed yet another closed rule stifles debate shuts off meaningful contributions members chamber problem congress since january year complete
599_400170_2990006_DON.txt,0,mr speaker yield time may consume mr speaker inform good friend florida getting rules committee not alter temperament suggestion colleagues side aisle completed work september mandated responsibilities house representatives find disingenuous speak body heartily endorse colleague said reference gentleman california house representatives body
599_400170_2990026_DON.txt,0,mr speaker worth avenue palm beach not west palm beach colleague mark foley represents area republican represent pahokee belle glade also palm beach talking no tax base just want correction made
599_400239_2993001_RMY.txt,1,mr speaker pursuant house resolution call joint resolution making continuing appropriations fiscal year purposes ask immediate consideration
599_400239_2993002_ROY.txt,1,mr speaker yield time may consume mr speaker not intend consume much time continuing resolution simply includes change date extending work december order give president others enough time review conference reports pieces legislation sent administration rapid fire mr speaker reserve balance time
599_400300_2993003_DOY.txt,1,mr speaker yield minutes mr speaker will not take long bill either think important take note facts beginning year made quite clear majority desired finish appropriations bills time no omnibus appropriations bill lumping kinds disassociated items package minority side aisle provided procedural cooperation virtually every step way provided time limits debate
599_400328_2990002_ROY.txt,1,mr speaker purpose debate yield customary minutes neighbor friend gentleman florida pending yield time may consume consideration resolution time yielded purpose debate
599_400328_2990003_RMY.txt,1,mr speaker house resolution rule provides consideration house joint resolution making continuing appropriations fiscal year approach end week time will taking districts celebrate thanksgiving holiday particular rule cr probably among least controversial things gentleman florida will discuss today look forward abbreviated debate rule provides hour debate house equally divided controlled chairman ranking
599_400328_2990009_ROY.txt,1,just briefly respect gentleman observation majority party senate party share republican party learned long time ago stop trying answer chamber tough body figure gentleman knows well tend bog oratory slow action
599_400328_2990015_ROY.txt,1,mr speaker gentleman clearly come floor little bit early things going eligible debate another several hours move forward deficit reduction package gentleman will opportunity exercise vote savings process deficit reduction process just curious gentleman rhetoric differently continuing resolution funds government december finish regular appropriations process
599_400328_2990021_ROY.txt,1,mr speaker yield time may consume gentleman passionate concern fiscal wellsbeing clearly misdirected sense will opportunity vote number deficit reduction measures number savings number government reform mechanisms will opportunity present things talked recommittal motion right granted minority party things talked
599_400328_2990023_ROY.txt,1,mr speaker yield time may consume mr speaker prepared close kicked off quite debate morning know going long day approach debate labor health human services appropriations bill ongoing debate continuing resolution fund government later today deficit reduction package dare say will not take food child america mouth despite overheated rhetoric gentleman oregon respectfully gentleman florida
599_400328_2990027_ROY.txt,1,mr speaker reclaiming time gentleman referred entire county not piece county certainly well aware pahokee belle glade challenges gone believe somewhere county afterschool program
006_400009_0002057_DON.txt,0,mr speaker rise opposition rules package us today outrageous republican colleagues placed us rules package best lacks integrity worst completely unethical highest body elected officials country held highest ethical standards instead republican colleagues opted put us rules package actually lowers ethics standards may promote agenda whatever cost rules package makes far difficult ethics
006_400011_0002003_DMN.txt,0,mr speaker resolution preparing consider proposed rules th congress judgment violates united states constitution just sworn uphold defend allowing limited number members potentially handful constitute house representatives article section constitution states house shall judge elections returns qualifications members majority shall constitute quorum business small number adjourn day day
006_400035_0002024_ROY.txt,1,mr speaker rise strong support balanced rules package want speak particularly provisions regarding homeland security determine whether proposed regime oversee homeland security appropriate one can not just look flow chart simplest structure not necessarily best one unduly complex one look proposed structure will actually function can can not accomplish homeland jurisdiction proposed package strikes right balance system centralized one
006_400064_0002026_DON.txt,0,mr speaker chairman committee standards official conduct correct says ethics reform must bipartisan house meaningful bipartisan ethics process changes magnitude can made thoughtful careful consideration bipartisan basis no effort look rules changes ethics bipartisan manner coschaired committee ethics reform along bob livingston changes made done deliberation democrats republicans working
006_400102_0002030_DON.txt,0,mr speaker making terrible mistake today changing rule terms provision simply require no action sday period earlier speaker immediately preceding indicated will done change nonpartisan committee based nonpartisan process one provides partisan veto action behavior individual member members question suggest submit something institution will suffer much discussion recently regarding package
006_400104_0002010_ROY.txt,1,mr speaker purposes debate yield customary minutes gentlewoman california designee pending yield time may consume consideration resolution time yielded purpose debate mr speaker rise support rules package also rising support historic legislative agenda will govern today marks beginning historians will likely look back upon productive significant congress decades mandate granted majority evidenced
006_400110_0002061_DON.txt,0,mr speaker case number years rules package put forward republican colleagues continues trample rights minority will nothing stop abusive practices house shour vote medicare bill middle night fact allows speaker added discretion reconsider votes republican majority loses addition new rules require affirmative vote ethics committee action can taken effect gives republican colleagues right
006_400115_0002013_ROY.txt,1,mr speaker yield time may consume just want say gentlewoman rochester new york every single member institution democrat republican alike concerned focused integrity institution believe something extraordinarily high priority us believe package coming us one addresses many concerns frankly raised gentlewoman new york mr speaker yield minutes
006_400115_0002016_ROY.txt,1,mr speaker yield time may consume let say heard two committee rules colleagues anxiously look forward working bipartisan way try proceed deliberations consideration measures house mr speaker yield minutes gentleman colorado distinguished chairman committee standards official conduct
006_400115_0002020_ROY.txt,1,mr speaker yield time may consume like respond good friend maryland saying may not eloquent today minority continue share strong commitment ensure integrity behavior members institution also will say friend said clear gentleman colorado chairman committee standards official conduct made clear supportive package
006_400115_0002039_ROY.txt,1,mr speaker will happy respond gentleman let say midst discussion ethics point obviously goal maintain highest ethical standards law actually criminal law states violation code solicitation campaign contributions federal property idea behind change included rules package members not required carry two separate cell phones allow campaign funds
006_400115_0002053_RMY.txt,1,mr speaker ask unanimous consent chair may reduce minutes minimum time electronic voting motion commit vote adoption res votes immediately follow sminute vote notwithstanding intervening proceedings attending administration oath office membersselect
006_400115_0002055_ROY.txt,1,mr speaker yield balance time mr speaker great rules package coming us rules package believe deserving bipartisan support reason say deserving bipartisan support word used members sides aisle describe exactly mr speaker package includes number important provisions allows us deal prospect horrendous attack institution
006_400115_0002058_ROY.txt,1,mr speaker inserting record following legislative history regarding changes made resolution rule along supporting materials legislative history accompany changes rule rule committee homeland security lt gt amp nbsp amp nbsp amp nbsp legislative history overall homeland security policy ss jurisdiction committee homeland security overall homeland security policy interpreted governmentswide multisagency basis similar committee government reform jurisdiction overall economy efficiency
006_400160_0002032_DON.txt,0,mr speaker thank gentlewoman yielding time gentlewoman correct currently serve committee standards official conduct despite read morning papers republican leadership eliminating major traditional ethics standard house relieved republican leadership not go far wanted not think can happy trend clearly downwards today new rule means no ethics violations will investigated party leaders whether republican
006_400166_0002060_DON.txt,0,mr speaker pleased rules package includes provision will make homeland security committee permanent committee importantly will giving committee real oversight legislative jurisdiction disappointed majority given shared jurisdiction homeland security committee areas creates potential ongoing turf battles commission warned also discouraged majority decided add third day suspension bills legislative calendar week increasing amount legislation passed
006_400238_0002056_DON.txt,0,mr speaker strongly oppose changes house ethics rules republican majority seeking adopt today proposed republican rule changes cripple ethics process house dramatically lower bar standards official conduct late yesterday republican majority house released details rules package th congress newspapers reported morning majority abandoned efforts loosen rules governing members ethical conduct not case majority backed away rule changes
006_400245_0002034_DON.txt,0,mr speaker rise opposition proposed changes ethics rules served years committee standards official conduct not enviable assignment members never served committee proud tasks approached committee evenly split years served unanimous votes members serve think institution serve american people institution not partisan body one
006_400263_0002015_DON.txt,0,mr speaker thank gentlewoman yielding time mr speaker first day new congress day hope day us look forward optimism work ahead today not kind day instead leadership house beginning new year worst possible way gutting ethical standards united states house representatives talk starting off wrong foot rules package us today republican leadership sending clear
006_400298_0034001_RMY.txt,1,mr speaker transmitting status report current levels onsbudget spending revenues fiscal year syear period fiscal years report necessary facilitate application sections congressional budget act section conference report concurrent resolution budget fiscal year status report current january term current level refers amounts spending revenues estimated fiscal year based laws enacted awaiting
006_400299_0002059_DMN.txt,0,mr speaker rise opposition res republican rules package specifically oppose proposed changes rule among things creates permanent standing committee homeland security grants legislative jurisdiction committee not opposed creation permanent homeland security committee indeed believe homeland security committee made permanent granted jurisdiction overall homeland security policy federal government believe homeland security committee needed oversee internal administration
006_400314_0002047_DON.txt,0,mr speaker rise opposition consider shameless rules package will undermine ethical standards held house elections november first thing republican majority lower house ethical standard act unprecedented shamelessness changed rule party permit indicted member party remain leadership position yesterday face overwhelming bipartisan public condemnation changed rules back not shocking shocking ever considered
006_400378_0002012_DON.txt,0,mr speaker yield time may consume mr speaker washington country people talking today majority lastsminute decision abandon rules changes eviscerated longstanding ethical guidelines house integrity institution end majority right withdraw provisions hardly deserve congratulations republicans simply succumbed tough criticism every major ethics group washington several major news organizations house democrats rules changes question egregious ranksandsfile republicans
006_400378_0002051_DON.txt,0,mr speaker vote previous question will call yes vote motion commit motion commit will prohibit sitting members congress negotiating future employment person direct interest legislation referred committee member serves also includes rules change require twosthirds vote house waive requirement standing rules members must days read committee reports mr speaker ask unanimous consent insert statement part
006_400378_0002052_DON.txt,0,mr speaker urge no vote previous question call members house particularly freshmen casting first vote please vote ethics today not vote constitution vote house will love revere us sides aisle please vote no previous question vote yes motion recommit mr speaker yield back balance time
006_400399_0002036_DON.txt,0,mr speaker thank gentleman california yielding time mr speaker question gentleman concerns change rules allow members use campaign funds purchase cell phones know law prohibits member congress using resources office office solicit campaign funds hope allowing campaign cell phones used congressional office not way backsdoor attempt allow member use campaign cell phone congressional
013_400070_0048028_ROY.txt,1,mr chairman gentleman will yield not mean reiterate repeat much looking history congressional gold medals though think telling terms history always individuals outstanding achievement terms groups really think honor not disrespectful group gotten groups potentially eligible use criteria measurement issue interesting
013_400070_0048043_ROY.txt,1,mr chairman made couple points will not repeat much first foremost signatures not know one party ever going members not sort doubt least time us around need parties order learned coin benjamin franklin can not tell hardly anyone can tell whether benjamin franklin republican
013_400087_0048011_DON.txt,0,mr chairman yield time may consume listening sponsor terms need legislation one intimate introduction possibly medals given haphazard manner mentioned takes twosthirds members house entire body introduce gold medal consideration committee financial services bar believe high bar one not easily attained also point limiting individuals reiterate
013_400087_0048015_DON.txt,0,mr chairman safe say regular order legislation passed code talkers regular order extraordinary provision made appropriations process regular order eligible receive medal future bill pass
013_400087_0048017_DON.txt,0,mr chairman gentleman will continue yield point trying make say code talkers not saying gentleman suggesting suggest not deserve ultimate award even group provided service country world war ii just ridiculous certainly deserved group one individual no multiple individuals provided incredible service us also point two not individual two individuals makes
013_400087_0048021_DON.txt,0,mr chairman want recognize significance medal not given willysnilly mentioned takes extraordinary measures get enough support get medal passed recognize first person received medal general george washington prior becoming president united states country brand new not richness diversity events taken place throughout history country ever since first medal given george washington grown
013_400087_0048025_DON.txt,0,gentleman will yield let just make point appreciate gentleman delaware said reality though country million people medals awarded past decade not awful lot medals point gentleman making extraordinary actually issued medal groups now limiting extraordinary recognized extraordinary now officially legally limiting ability congress issue medal
013_400087_0048046_DON.txt,0,mr chairman appreciate gentleman comments know gentleman not approach fashion bipartisan fashion question going limit two per year five members side aisle five individuals want recognize five individuals republican side aisle five individuals want recognize people bills instances members garnered twosthirds will decide gets medals
013_400087_0048048_DON.txt,0,mr chairman gentleman will yield rules will changed pass bill whereas right now unlimited granted unlimited not rush introduce bills gentleman mentioned not done quick fashion done bipartisan way limit two per year putting cap think can future find situation right maybe five side little much maybe two
013_400087_0048050_DON.txt,0,mr chairman yield time may consume unfortunately think past may politics involved understand one colleagues side achieved requisite number signatures commemorative gold medal columbia last congress middle last congress never awarded not know not know reason requisite number signatures given bill not taken
013_400087_0049003_DON.txt,0,mr speaker today begin th congress earnest considering bill not need act problem view view many colleagues simply not exist considered bill today not spirit openness bipartisanship categorize democratic debate house restrictive rule not allow us debate key issue whether one highest honors can bestowed upon citizens country
013_400170_0047006_DON.txt,0,gentleman yield appreciate good friend good suggestion prepared begin yielding time colleagues present begin speaking mr speaker understanding yield minutes gentlewoman texas
013_400307_0048012_ROY.txt,1,mr chairman yield time may consume mr chairman let close first indicating gentleman new york gentleman delaware well acknowledge folks received medal past deserving point fact medal awarded example ronald nancy reagan one medal thing dr king coretta scott king betty gerald ford couples treated much differently group guess perhaps found
013_400307_0048018_ROY.txt,1,mr chairman let point case navajo code talkers tribes also code talkers not just navajo issue start finish area going back history medal first recipient george washington individual individual long period time gentleman delaware pointed correctly historically gold medal given quite rarely years individuals
013_400307_0048026_ROY.txt,1,reclaiming time gentleman may want respond let just comment avenue suggest friend new york honor large groups commemorative coin somewhat ironic reforms made gentleman delaware tightened restrictions commemorative coins good reason increase gold medal think can safely say gold medal traditionally supports concept honoring individual service country
013_400307_0048029_ROY.txt,1,let closing mr chairman indicate first respect members undertaken responsibility going getting signatures virtually everyone talked said never difficulty said well think way get chance meet lot new friends every time walk ride vote every time see member dining room wherever may getting support difficult process think gentleman delaware
013_400367_0047005_ROY.txt,1,mr speaker yield time may consume appreciate comments gentleman florida good friend committee rules like ask time like consume time time may one additional speaker not time wish gentleman consume time expect close like ask gentleman like
016_400005_0103006_RMY.txt,1,mr speaker rise support con res activist judges threaten authority first direct federal fund spending second attempt create law required congress universities receive federal dollars extend access military recruiters equal outside groups name free speech association schools seek deny students access recruiters rotc obviously afraid students maybe even make wrong choice ironic institution whose sole function whole
016_400036_0105017_ROY.txt,1,mr speaker let thank colleague yielding time mr speaker today rise strong support resolution shows nation unwavering commitment higher education providing strong national defense no time recent memory country placed responsibility shoulders men women uniform fighting war terrorism multiple fronts afghanistan iraq essential victorious defending freedom protecting homeland promote military service option
016_400056_0105023_ROY.txt,1,mr speaker rise full support resolution urge colleagues support passage asking administration appeal third circuit right thing happening college campuses deja vu us attended colleges back many college administrators lacked courage resist pressure called leftswing student groups professors ban military recruiters campuses result students sought military careers denied equal access careers
